id_a,id_b,cos,rank,mutual_nn
0aa6472328e4807ba54a807b8332da0f,8e25584bd03155d24a2adc00517a38e8,0.9853144884109497,1,True
0ac7f7d40895378ae07006510aaca8de,1215adafbc41adff149c6ab127598917,0.9873839020729065,1,True
0b2cba7e97daa7f11ededc2ec7d67045,60e51083a75aa5283aadde7f110df48e,0.9653264880180359,4,False
0b4fba162fc179a4cf63cc986f72ac4c,f4ee61458d542b826014e72cb224a0b6,0.9558771848678589,2,False
0b6a90e1c27bf54488c1f7697c6ce599,9599d5f691b56b56aac30664afa7ef45,0.9875957369804382,1,True
0bb772b06c9e3cd1914e31b509556ebf,ca6c4f4b24578588762712262de479ab,0.9704685211181641,1,False
0bbbb6734f721f4df4d2ba60ade0ed15,f2196dcfec3027846cdd304448f28fa5,0.9725401997566223,1,True
0bc3b1ea9b5e5af3355cfbd9eb7561a1,5203b6b2f6c3e46cdb2f09b9d99a5ecd,0.990135669708252,1,True
0bd0dd2e0b715471eab534e1d815ebb2,6f310463d3868e86be87adddeccdde19,0.9614644050598145,1,True
0bd231c85b2695e2cf021299e67a6afc,977d38c17c1f872ed1c550c52e984986,0.9878216981887817,1,True
0c16dad59425c963a1dba7a84638ece7,e43ae1ef2cda811070e2c0a6d6154150,0.9701957702636719,4,False
0c21345669287d5b299ed8d7d0f6e1c2,c549a1ab70c4de9755941eb6269e13f6,0.98503178358078,1,True
0c4c5c0598098cb221d34dc154cca14f,621f180f39962cf8dc87f62cf681200b,0.987715482711792,1,True
0c514de56dcdc9d3b7b71173361a5b7b,cb9bc923249b183c8fc5b904f622695e,0.9674952626228333,2,False
0c884ecf6571905365546a078c02133b,b9967e5cb3505cda331d9ab422127d51,0.9577863216400146,1,False
0cb3f826fc871be280fd81ddd875b221,5dbe471927123756883dc4ec6121a72c,0.948745846748352,2,False
0cee71ab57422e04f76e09ef2186fcd5,5eeb5f06877a051a7a7f99ff151919c3,0.9575474262237549,6,False
0d1e1a99a3ba55fe2d5cf69ba87c9d97,b168c7aff6ddf56a19625abf2803744c,0.9777695536613464,1,True
0d66a26a030e95c9de2173b476029b23,9852092e24db80fb70f6fb0b4b8b9cbc,0.9778030514717102,1,True
0db426156d588a5bb0b6036ac0465be0,5bc396007c667e5fec6587d07a9af93e,0.9813315868377686,3,False
0dfaba8f37fac34150fb70ca8e425141,fc841358b1ae7c119b6224d0076046f4,0.9835296869277954,1,True
0e347ad243e4019fad579d3282a730f9,20340e3ee5bd16fdb06dabb63079c835,0.9751148223876953,1,True
0e4e6e275dbdf6742d98d5f853b2eaf1,66cad79a848b2b9476a2517a80314327,0.9934276938438416,1,True
0e6ba66e0b6faf748d29425b8fef9d79,a5b9d82b7e211bf9e5d65ee738236366,0.9701592922210693,1,True
0ec5bf6cbb0a9195b4db46173203a848,c47cd88262e0b75801a3aa1bc96aba0a,0.9727145433425903,1,True
0efdb66c93d6b474d93dfe41e40be6ca,3112c494c644128c2a0f7fbc1e9a23f1,0.9824633598327637,1,True
0febce723014e9ed2afe3bf5325775cc,1a0f9b33bff0a3649d79b7bf01203e04,0.9855746030807495,1,True
0feceea983889baf5672d8caa4e22781,7ec551736c90480bb8a6fafa54f3bf97,0.9520756602287292,1,True
0fee48bfc0a56f57a07134f30f54ca49,b13de5e3add05a187e393d0eef314891,0.9833472967147827,1,True
108f2256764d82324ed9b2416b958291,439d66d2d3cb43a3208fd15917941334,0.9566463232040405,2,False
1090bc9626ae4dec99207c3b64a1a050,84ea71bf97d02addf393ea467a336996,0.9882534146308899,1,True
10a8a9a745a971ab7ed129c6283a3f7d,964e3c2fc696bb6d6147b24dacabd54d,0.9780670404434204,1,True
10c7898fb3c68c0e1b268ddb57590eb3,ad6e90147030566df6b1353432f41662,0.9677770137786865,1,True
10ce72448dc8291b84c67016f41fbd9a,fbacda290baa284a06ca8fccc2c7ee72,0.8416013121604919,1204,False
11253234dfdb3f8252246a66f3440d6f,19cd8d1657528f7d4895398a6fd093ec,0.9872632026672363,1,True
1141ca7040f9f32bf84531cc1b1d9f51,620a6fbf50a7463ed0a8932782d7b969,0.6627143025398254,2337,False
11cd4062d15d22baae8edc898f374563,5764f6df31c3c05b73dfc0fe5c7bad04,0.9860174059867859,1,True
11f9b8c48b800c4434f693f0e76bc3b4,fcc021adb67098501a473a959211093c,0.9643979668617249,1,True
122bad4033a205ea7a3963d2fd585e89,972205a215810bf6fe377303bfbe80de,0.964780867099762,2,False
12493fb2b3ab6e3a628dfff875cbb335,1517ef21c1a72cf5ba4e1eeb6176dccc,0.9827829599380493,1,True
125ed8b10ae6c064811a76636e949515,f2d3ffcb3aa600272d70fe13b62a56e9,0.9889810085296631,1,True
