id_a,id_b,cos,rank,mutual_nn
3ee16cef000a96c344248a90e5cfccd2,8d2d81395c6a14a4683d92b7db8bf18b,0.8628581762313843,2205,False
3eee912c7daba1d6c5c6968ef71b5570,c2f90bbc5200609817a0745279582e72,0.46991199254989624,1936,False
3f0c4e9f8fb3b846e49bb1ca2b3021ef,fae6996aeed84a9a75cbe726be46bab3,0.8841823935508728,873,False
49a2ed9b6af2a48a788b9dd6066bdb0a,9a4ba048c62623465d6a7a0d8549a657,0.8919253349304199,6,False
49adfe9cc766f35827b1db55e01d8cca,ec2657eff0395f0c0eddac5b35cf584a,0.8918966054916382,1193,False
49cf4320931ec7b716d8782ce29c4549,ed3028d82ffde075540a2d54abed2b15,0.9033887386322021,1057,False
5153df72c43ac1de852e734075691c30,80645c22c26e113e14fd16a0fa837f54,0.7740089893341064,3286,False
521da07cca3ad8a9615ad591d9375538,d0a19a35996817e2b7a5f4c6c35c57be,0.9257104396820068,659,False
52f458343920a7409c42f4ec0a9cc8e0,82dae0379e4a414709c98eb12dd5e711,0.9045367240905762,200,False
5c9407c366d62c4e309a5fa61a48b7b7,7e7c7d39cc9b962c510facf7b92e676d,0.9358352422714233,88,False
5d68ab03ab12677506d8afb5b545c5b3,ab9b00885d5960b51efd3aa59cb95269,0.8364656567573547,1930,False
5ea330d8b0924c0a4d0619ad49c6dd28,ee17748d9c053471c135f5a397e26560,0.8457796573638916,2072,False
630cd3bb436af3e09290f7f4458b8f60,c6b4ba956e1d4fbe744d6e2839b4a723,0.8248132467269897,2898,False
63226114e772943ce7f8017d9f5d4b90,70f71c6fa7ad2baeaff157a299e276a0,0.8486179709434509,2467,False
644bfd69ca745dd7e1884a4f4c2fc408,db72f176da2067093266eea7b743a949,0.8546748161315918,2449,False
6465a5ab1539fe69d2392408606dfade,e4778d4b43e8e8877770edbfb2d4b3c1,0.8911985754966736,1426,False
65fc1018a8862bdbe4d8a063c3130a0e,6edc4da86334190089f6a093bf258ab6,0.8752343058586121,1146,False
66dc57a3320d9abd25eaf8b74c07c7bb,eaec64217afad712384c73f33591e422,0.8332513570785522,1763,False
68a362123aff27d79dbc5284a948030c,b4265cba12f772b5bb29989f775f8906,0.898813009262085,1238,False
691ff411542b91ee34c47726a5665c47,f18cbfc916ac8e35595c53c801784470,0.8952420949935913,1178,False
696e3791b5590f7fe3c22fbe1ee369b4,ad990202d6e12f56b9f354b707eab35b,0.8491877913475037,2845,False
6a363e70baf98838b0093f9ae93052fd,7f8e10f3342e3763a4251fbde58ba92e,0.8278108835220337,512,False
6bd476d515d75746bf716e578c704c3b,c76877d174f7020e6194d6b06aec770a,0.8219477534294128,2071,False
6ca88a3bb8a632f16616864d13fd4f92,84b1bdc06545ca9128c924dbc0b87715,0.7964402437210083,2365,False
6e79fc78cf67358d3d16daec5573b5a3,c0dbbf2b29da2ef0cab6bc7032e7ac92,0.9184502363204956,142,False
6eb1da90c9630e7c86f282c7eea4fe94,b6ded09044a0e4415d7c2424f3597e3e,0.8300973176956177,2284,False
6edc4da86334190089f6a093bf258ab6,7d5dbfb91ce9be33221e4ba9358326fd,0.8443105220794678,2731,False
70fa73960db8729c176876aefff96562,ff1ca9ec7c9d1694dcacaf5176976967,0.8720732927322388,407,False
725fc40fce67c6980c56cc17eafd0eb0,e6b528e0bd6d4b69e3bfe318e550cbe1,0.8781196475028992,696,False
7459ad1c89716d7160c67bd1b7083f0f,ecbfe1443366caf1e5c4e0d9985d5c85,0.8644225597381592,1276,False
77086e72bf6d11aa544700a8a3e5da45,e610af2c9bdb892102c1c239c836121f,0.8730336427688599,1997,False
7790f122a65e43cbf84165a610eefcfd,e528d21e5e6c87a9a1579214f6ec345d,0.9183616638183594,193,False
