slide_id,r,n_confident_pixels,plain_mean_g5_share,lse_g5_share,delta_g5_lse_minus_plain
f93152017b2e6dc0e9c6dbbf0400d438,4.0,16428220,0.18054814217861523,0.055737239219594,-0.12481090295902122
f93152017b2e6dc0e9c6dbbf0400d438,8.0,16428220,0.18054814217861523,0.013079034827095215,-0.16746910735152
f93152017b2e6dc0e9c6dbbf0400d438,16.0,16428220,0.18054814217861523,0.007205846811262634,-0.1733422953673526
f93152017b2e6dc0e9c6dbbf0400d438,32.0,16428220,0.18054814217861523,0.008117857399898945,-0.17243028477871628
122bad4033a205ea7a3963d2fd585e89,2.0,11944524,0.25387350033884426,0.2522634513016405,-0.0016100490372037424
122bad4033a205ea7a3963d2fd585e89,4.0,11944524,0.25387350033884426,0.2505596350875048,-0.003313865251339476
122bad4033a205ea7a3963d2fd585e89,8.0,11944524,0.25387350033884426,0.2469316953228837,-0.0069418050159605615
122bad4033a205ea7a3963d2fd585e89,16.0,11944524,0.25387350033884426,0.23818982615086806,-0.0156836741879762
122bad4033a205ea7a3963d2fd585e89,32.0,11944524,0.25387350033884426,0.20511703019842376,-0.048756470140420505
fc5e5378432ef4e92306f05b309c4ebb,2.0,16538614,0.3006300314138047,0.2998440555069541,-0.0007859759068505889
fc5e5378432ef4e92306f05b309c4ebb,4.0,16538614,0.3006300314138047,0.29904468327379247,-0.0015853481400122105
fc5e5378432ef4e92306f05b309c4ebb,8.0,16538614,0.3006300314138047,0.2974398365681286,-0.0031901948456760643
fc5e5378432ef4e92306f05b309c4ebb,16.0,16538614,0.3006300314138047,0.29385922891626004,-0.006770802497544637
fc5e5378432ef4e92306f05b309c4ebb,32.0,16538614,0.3006300314138047,0.2751987249474238,-0.025431306466380865
41a057757b0520ff53068b6dcce9731e,2.0,16551734,0.25709532217779907,0.25551194451603076,-0.0015833776617683037
41a057757b0520ff53068b6dcce9731e,4.0,16551734,0.25709532217779907,0.25390048940257137,-0.003194832775227696
41a057757b0520ff53068b6dcce9731e,8.0,16551734,0.25709532217779907,0.250606202372842,-0.006489119804957089
41a057757b0520ff53068b6dcce9731e,16.0,16551734,0.25709532217779907,0.24369939699353232,-0.013395925184266744
41a057757b0520ff53068b6dcce9731e,32.0,16551734,0.25709532217779907,0.22813636386167624,-0.02895895831612283
091b756470ae8748ad9384fb9eb73574,2.0,13448443,0.09890699196861638,0.06116481818987664,-0.03774217377873974
091b756470ae8748ad9384fb9eb73574,4.0,13448443,0.09890699196861638,0.03895984060530986,-0.05994715136330652
091b756470ae8748ad9384fb9eb73574,8.0,13448443,0.09890699196861638,0.027208811683650615,-0.07169818028496577
091b756470ae8748ad9384fb9eb73574,16.0,13448443,0.09890699196861638,0.03169437912827601,-0.06721261284034037
091b756470ae8748ad9384fb9eb73574,32.0,13448443,0.09890699196861638,0.05009387875454418,-0.0488131132140722
ca1d0ba4f959e2f47667b94fa5e958c0,2.0,16562469,0.32561145371540884,0.32554534787722184,-6.610583818700277e-05
ca1d0ba4f959e2f47667b94fa5e958c0,4.0,16562469,0.32561145371540884,0.3255384227898743,-7.303092553451185e-05
ca1d0ba4f959e2f47667b94fa5e958c0,8.0,16562469,0.32561145371540884,0.32573560532795365,0.00012415161254480944
ca1d0ba4f959e2f47667b94fa5e958c0,16.0,16562469,0.32561145371540884,0.32719676459172253,0.0015853108763136947
ca1d0ba4f959e2f47667b94fa5e958c0,32.0,16562469,0.32561145371540884,0.33672513915691493,0.011113685441506094
aebe292567e0f8447fdc94994189a80a,2.0,16424904,0.2861495033795728,0.283520670033526,-0.0026288333460467994
aebe292567e0f8447fdc94994189a80a,4.0,16424904,0.2861495033795728,0.2807132330921517,-0.005436270287421108
aebe292567e0f8447fdc94994189a80a,8.0,16424904,0.2861495033795728,0.27451764751724134,-0.011631855862331453
aebe292567e0f8447fdc94994189a80a,16.0,16424904,0.2861495033795728,0.25937464582729414,-0.026774857552278652
aebe292567e0f8447fdc94994189a80a,32.0,16424904,0.2861495033795728,0.2141235162814114,-0.07202598709816138
e4018c330e40dbf522c073c22732cf38,2.0,16507955,0.33163687146440896,0.32867657607422124,-0.002960295390187717
e4018c330e40dbf522c073c22732cf38,4.0,16507955,0.33163687146440896,0.3253473457411592,-0.006289525723249756
e4018c330e40dbf522c073c22732cf38,8.0,16507955,0.33163687146440896,0.31735938788515644,-0.014277483579252515
e4018c330e40dbf522c073c22732cf38,16.0,16507955,0.33163687146440896,0.2938251589940231,-0.03781171247038584
e4018c330e40dbf522c073c22732cf38,32.0,16507955,0.33163687146440896,0.20765866005142536,-0.1239782114129836
87cce4cbe31864141051ce2018ed29df,2.0,15327982,0.18438852587263807,0.11863537265213936,-0.06575315322049871
87cce4cbe31864141051ce2018ed29df,4.0,15327982,0.18438852587263807,0.07492098121421076,-0.10946754465842731
87cce4cbe31864141051ce2018ed29df,8.0,15327982,0.18438852587263807,0.05022586446568315,-0.13416266140695493
87cce4cbe31864141051ce2018ed29df,16.0,15327982,0.18438852587263807,0.06429377028505928,-0.12009475558757879
87cce4cbe31864141051ce2018ed29df,32.0,15327982,0.18438852587263807,0.11531765785952446,-0.06907086801311361
1a2aac625091eebb572f8b74bb8d1ce2,2.0,15994671,0.036150911623009,0.017381495660361367,-0.018769415962647633
1a2aac625091eebb572f8b74bb8d1ce2,4.0,15994671,0.036150911623009,0.008119973392843342,-0.028030938230165656
1a2aac625091eebb572f8b74bb8d1ce2,8.0,15994671,0.036150911623009,0.0037426057616170576,-0.03240830586139194
1a2aac625091eebb572f8b74bb8d1ce2,16.0,15994671,0.036150911623009,0.002431741309070225,-0.03371917031393878
1a2aac625091eebb572f8b74bb8d1ce2,32.0,15994671,0.036150911623009,0.0017804461227262961,-0.0343704655002827
bbc3af10b2b28e237b786efa802e226f,2.0,16335082,0.01219563995781894,0.005899563712125345,-0.006296076245693595
bbc3af10b2b28e237b786efa802e226f,4.0,16335082,0.01219563995781894,0.0033277594761978984,-0.008867880481621042
bbc3af10b2b28e237b786efa802e226f,8.0,16335082,0.01219563995781894,0.0020605088278370987,-0.010135131129981842
bbc3af10b2b28e237b786efa802e226f,16.0,16335082,0.01219563995781894,0.0014627483839452751,-0.010732891573873665
bbc3af10b2b28e237b786efa802e226f,32.0,16335082,0.01219563995781894,0.0019298725363981798,-0.01026576742142076
56c263aad2786ca2d7247e1b57e32705,2.0,16622821,0.24942355337968214,0.2461245965681806,-0.003298956811501552
56c263aad2786ca2d7247e1b57e32705,4.0,16622821,0.24942355337968214,0.24272240523327238,-0.006701148146409763
56c263aad2786ca2d7247e1b57e32705,8.0,16622821,0.24942355337968214,0.23560384213708088,-0.013819711242601257
56c263aad2786ca2d7247e1b57e32705,16.0,16622821,0.24942355337968214,0.22012358760620085,-0.02929996577348129
56c263aad2786ca2d7247e1b57e32705,32.0,16622821,0.24942355337968214,0.18588296581464359,-0.06354058756503855
f73836ebcc90a2855d78158b746169db,2.0,16558072,0.22566072415037047,0.22195930827675855,-0.0037014158736119185
f73836ebcc90a2855d78158b746169db,4.0,16558072,0.22566072415037047,0.21801655876076276,-0.0076441653896077155
f73836ebcc90a2855d78158b746169db,8.0,16558072,0.22566072415037047,0.20922851841570234,-0.016432205734668137
f73836ebcc90a2855d78158b746169db,16.0,16558072,0.22566072415037047,0.18620020709678287,-0.03946051705358761
f73836ebcc90a2855d78158b746169db,32.0,16558072,0.22566072415037047,0.10533227304849764,-0.12032845110187283
97ccf4cd87889cfd0c918eabd453ace4,2.0,16565989,0.2522951590524096,0.2469134044099291,-0.00538175464248053
97ccf4cd87889cfd0c918eabd453ace4,4.0,16565989,0.2522951590524096,0.24115553811180193,-0.011139620940607692
97ccf4cd87889cfd0c918eabd453ace4,8.0,16565989,0.2522951590524096,0.22839427821285185,-0.02390088083955777
97ccf4cd87889cfd0c918eabd453ace4,16.0,16565989,0.2522951590524096,0.1977115025300559,-0.054583656522353724
97ccf4cd87889cfd0c918eabd453ace4,32.0,16565989,0.2522951590524096,0.12328883241070904,-0.12900632664170059
498406f8f2e057bd58e5ec040e78c3ba,2.0,16717125,0.37173489379373986,0.37247661721686887,0.0007417234231290037
498406f8f2e057bd58e5ec040e78c3ba,4.0,16717125,0.37173489379373986,0.37330035201132156,0.0015654582175816945
498406f8f2e057bd58e5ec040e78c3ba,8.0,16717125,0.37173489379373986,0.37505926152135827,0.0033243677276184047
498406f8f2e057bd58e5ec040e78c3ba,16.0,16717125,0.37173489379373986,0.3792452418080215,0.0075103480142816315
498406f8f2e057bd58e5ec040e78c3ba,32.0,16717125,0.37173489379373986,0.39119411577903196,0.019459221985292097
f7956aab178ff4c161a505b6a050579f,2.0,16460097,0.2511122771478258,0.23255772471857242,-0.018554552429253385
f7956aab178ff4c161a505b6a050579f,4.0,16460097,0.2511122771478258,0.1952498104944395,-0.05586246665338629
f7956aab178ff4c161a505b6a050579f,8.0,16460097,0.2511122771478258,0.07162713283628831,-0.1794851443115375
f7956aab178ff4c161a505b6a050579f,16.0,16460097,0.2511122771478258,0.012344345073396561,-0.23876793207442923
f7956aab178ff4c161a505b6a050579f,32.0,16460097,0.2511122771478258,0.011324267805676054,-0.23978800934214975
0c81adeb18c3a36eebc21d53a2052798,2.0,16455428,0.24365294595249112,0.24087818162852198,-0.002774764323969142
0c81adeb18c3a36eebc21d53a2052798,4.0,16455428,0.24365294595249112,0.23801249687576667,-0.005640449076724452
0c81adeb18c3a36eebc21d53a2052798,8.0,16455428,0.24365294595249112,0.23198434026295833,-0.01166860568953279
0c81adeb18c3a36eebc21d53a2052798,16.0,16455428,0.24365294595249112,0.21842593254701764,-0.02522701340547348
0c81adeb18c3a36eebc21d53a2052798,32.0,16455428,0.24365294595249112,0.178885976720528,-0.06476696923196312
64c7193405afef922cfda4c959bfd28f,2.0,15822792,0.1639448877241751,0.10812133447252567,-0.05582355325164942
64c7193405afef922cfda4c959bfd28f,4.0,15822792,0.1639448877241751,0.057463054530181155,-0.10648183319399393
64c7193405afef922cfda4c959bfd28f,8.0,15822792,0.1639448877241751,0.015038354071907498,-0.14890653365226758
64c7193405afef922cfda4c959bfd28f,16.0,15822792,0.1639448877241751,0.008518963713164115,-0.15542592401101096
64c7193405afef922cfda4c959bfd28f,32.0,15822792,0.1639448877241751,0.017625380348203993,-0.1463195073759711
c137649e6a6e22b208cdf785a004603b,2.0,12302683,0.18130162278636067,0.17280302827624555,-0.008498594510115115
c137649e6a6e22b208cdf785a004603b,4.0,12302683,0.18130162278636067,0.16404599546259052,-0.017255627323770145
c137649e6a6e22b208cdf785a004603b,8.0,12302683,0.18130162278636067,0.14607671131214922,-0.035224911474211446
c137649e6a6e22b208cdf785a004603b,16.0,12302683,0.18130162278636067,0.11151527541466702,-0.06978634737169365
c137649e6a6e22b208cdf785a004603b,32.0,12302683,0.18130162278636067,0.0697255198422742,-0.11157610294408647
74121dc7165c19a5d72bdbe3eaeb90d2,2.0,16698979,0.29267296223793904,0.2914577989939494,-0.0012151632439896254
74121dc7165c19a5d72bdbe3eaeb90d2,4.0,16698979,0.29267296223793904,0.2902163363099662,-0.0024566259279728553
74121dc7165c19a5d72bdbe3eaeb90d2,8.0,16698979,0.29267296223793904,0.2876754305214667,-0.004997531716472325
74121dc7165c19a5d72bdbe3eaeb90d2,16.0,16698979,0.29267296223793904,0.28225793755537615,-0.01041502468256289
74121dc7165c19a5d72bdbe3eaeb90d2,32.0,16698979,0.29267296223793904,0.2696915765471604,-0.022981385690778622
6ad78c89d6b8feadad6d3ad85c743e32,2.0,13884245,0.19775391520582075,0.13970860339041677,-0.05804531181540398
6ad78c89d6b8feadad6d3ad85c743e32,4.0,13884245,0.19775391520582075,0.1059645968452947,-0.09178931836052605
6ad78c89d6b8feadad6d3ad85c743e32,8.0,13884245,0.19775391520582075,0.09331544120184139,-0.10443847400397936
6ad78c89d6b8feadad6d3ad85c743e32,16.0,13884245,0.19775391520582075,0.12006308391828141,-0.07769083128753934
6ad78c89d6b8feadad6d3ad85c743e32,32.0,13884245,0.19775391520582075,0.16391904775094973,-0.03383486745487102
aef75d4c390d838aabe56e2d601b6a13,2.0,16718440,0.24311800288101443,0.2383187268742998,-0.00479927600671462
aef75d4c390d838aabe56e2d601b6a13,4.0,16718440,0.24311800288101443,0.23324717602684442,-0.009870826854170012
aef75d4c390d838aabe56e2d601b6a13,8.0,16718440,0.24311800288101443,0.22232937921771317,-0.020788623663301253
aef75d4c390d838aabe56e2d601b6a13,16.0,16718440,0.24311800288101443,0.19711358625111006,-0.04600441662990437
aef75d4c390d838aabe56e2d601b6a13,32.0,16718440,0.24311800288101443,0.13327173894459068,-0.10984626393642374
bbde3819952e358ed7c67acd1cd4516e,2.0,10881897,0.35222280517237076,0.379907290099816,0.02768448492744524
bbde3819952e358ed7c67acd1cd4516e,4.0,10881897,0.35222280517237076,0.4510839813611486,0.09886117618877782
bbde3819952e358ed7c67acd1cd4516e,8.0,10881897,0.35222280517237076,0.7811911825271395,0.4289683773547687
bbde3819952e358ed7c67acd1cd4516e,16.0,10881897,0.35222280517237076,0.9714718141619337,0.619249008989563
bbde3819952e358ed7c67acd1cd4516e,32.0,10881897,0.35222280517237076,0.6763898404923121,0.32416703531994134
4c52ceaed5d168bffd8f2e0175a6ebbd,2.0,13620472,0.15993109160728802,0.10502102595935556,-0.054910065647932466
4c52ceaed5d168bffd8f2e0175a6ebbd,4.0,13620472,0.15993109160728802,0.05889644917897693,-0.10103464242831109
4c52ceaed5d168bffd8f2e0175a6ebbd,8.0,13620472,0.15993109160728802,0.021973416737680617,-0.13795767486960742
4c52ceaed5d168bffd8f2e0175a6ebbd,16.0,13620472,0.15993109160728802,0.019974450124594628,-0.1399566414826934
4c52ceaed5d168bffd8f2e0175a6ebbd,32.0,13620472,0.15993109160728802,0.048877374182868326,-0.11105371742441969
af994df40907edf1c3aefb45df954add,2.0,16437090,0.3381457133062944,0.3374111835098813,-0.0007345297964130859
af994df40907edf1c3aefb45df954add,4.0,16437090,0.3381457133062944,0.3366399933561984,-0.0015057199500960183
af994df40907edf1c3aefb45df954add,8.0,16437090,0.3381457133062944,0.33497044233862744,-0.0031752709676669544
af994df40907edf1c3aefb45df954add,16.0,16437090,0.3381457133062944,0.330863437246737,-0.007282276059557391
af994df40907edf1c3aefb45df954add,32.0,16437090,0.3381457133062944,0.3142252714141895,-0.023920441892104904
7f67cf96a4d9f32131fee1d436ecacc0,2.0,16764826,0.4929478572275082,0.4927808352892119,-0.00016702193829631895
7f67cf96a4d9f32131fee1d436ecacc0,4.0,16764826,0.4929478572275082,0.4932741838305045,0.00032632660299625194
7f67cf96a4d9f32131fee1d436ecacc0,8.0,16764826,0.4929478572275082,0.49347624518430366,0.0005283879567954397
7f67cf96a4d9f32131fee1d436ecacc0,16.0,16764826,0.4929478572275082,0.49384480334763986,0.0008969461201316364
7f67cf96a4d9f32131fee1d436ecacc0,32.0,16764826,0.4929478572275082,0.4951054794418633,0.0021576222143550594
5e64107898d585bd15e99b0f8056138a,2.0,12960391,0.20475823024067294,0.20022514834614197,-0.0045330818945309714
5e64107898d585bd15e99b0f8056138a,4.0,12960391,0.20475823024067294,0.19555709505242833,-0.009201135188244614
5e64107898d585bd15e99b0f8056138a,8.0,12960391,0.20475823024067294,0.18576776297596664,-0.018990467264706296
5e64107898d585bd15e99b0f8056138a,16.0,12960391,0.20475823024067294,0.16460755110732117,-0.04015067913335177
5e64107898d585bd15e99b0f8056138a,32.0,12960391,0.20475823024067294,0.1191572112273376,-0.08560101901333533
0dccbb58add854759951038d5ee736ab,2.0,16559371,0.19709727062215002,0.17821544404937012,-0.018881826572779897
0dccbb58add854759951038d5ee736ab,4.0,16559371,0.19709727062215002,0.14182283138147386,-0.055274439240676154
0dccbb58add854759951038d5ee736ab,8.0,16559371,0.19709727062215002,0.03960484638356627,-0.15749242423858376
0dccbb58add854759951038d5ee736ab,16.0,16559371,0.19709727062215002,0.005690267069770555,-0.19140700355237947
0dccbb58add854759951038d5ee736ab,32.0,16559371,0.19709727062215002,0.0037578047313537462,-0.19333946589079626
ecebd05f42f575630c79ca2c759246c4,2.0,15943100,0.1992262667076924,0.19045613664728728,-0.008770130060405112
ecebd05f42f575630c79ca2c759246c4,4.0,15943100,0.1992262667076924,0.18079327659058808,-0.01843299011710431
ecebd05f42f575630c79ca2c759246c4,8.0,15943100,0.1992262667076924,0.15878738325292324,-0.04043888345476915
ecebd05f42f575630c79ca2c759246c4,16.0,15943100,0.1992262667076924,0.10813875348385799,-0.0910875132238344
ecebd05f42f575630c79ca2c759246c4,32.0,15943100,0.1992262667076924,0.043125498754097415,-0.15610076795359498
9b16f18bbaecf31ae19380009a076862,2.0,13605263,0.3268975154999339,0.3105433923668256,-0.0163541231331083
9b16f18bbaecf31ae19380009a076862,4.0,13605263,0.3268975154999339,0.3273161945045278,0.0004186790045939137
9b16f18bbaecf31ae19380009a076862,8.0,13605263,0.3268975154999339,0.4187461845435325,0.09184866904359862
9b16f18bbaecf31ae19380009a076862,16.0,13605263,0.3268975154999339,0.46286004294933214,0.13596252744939824
9b16f18bbaecf31ae19380009a076862,32.0,13605263,0.3268975154999339,0.39926007418002923,0.07236255868009533
bc8ca8636656c10658685c587f893dea,2.0,15443343,0.01991674013254173,0.009868624808271893,-0.010048115324269837
bc8ca8636656c10658685c587f893dea,4.0,15443343,0.01991674013254173,0.00530933992295608,-0.01460740020958565
bc8ca8636656c10658685c587f893dea,8.0,15443343,0.01991674013254173,0.0029558096204276643,-0.016960930512114065
bc8ca8636656c10658685c587f893dea,16.0,15443343,0.01991674013254173,0.0020130982660128563,-0.017903641866528874
bc8ca8636656c10658685c587f893dea,32.0,15443343,0.01991674013254173,0.0023910255027508025,-0.017525714629790926
4f5285ebe78a5683adfc861fc684baf6,2.0,15458980,0.5511717716615078,0.6413032316891284,0.09013146002762062
4f5285ebe78a5683adfc861fc684baf6,4.0,15458980,0.5511717716615078,0.6952320561057495,0.14406028444424168
4f5285ebe78a5683adfc861fc684baf6,8.0,15458980,0.5511717716615078,0.5851070719255005,0.03393530026399272
4f5285ebe78a5683adfc861fc684baf6,16.0,15458980,0.5511717716615078,0.41689078428182297,-0.1342809873796848
4f5285ebe78a5683adfc861fc684baf6,32.0,15458980,0.5511717716615078,0.3781291940608274,-0.17304257760068037
cd636fee80a3058dcd3f5428d997a153,2.0,16607627,0.27414554780806033,0.2744059997130497,0.0002604519049893561
cd636fee80a3058dcd3f5428d997a153,4.0,16607627,0.27414554780806033,0.27505247000685373,0.0009069221987934029
cd636fee80a3058dcd3f5428d997a153,8.0,16607627,0.27414554780806033,0.2779039659061123,0.0037584180980519966
cd636fee80a3058dcd3f5428d997a153,16.0,16607627,0.27414554780806033,0.29450325194195504,0.020357704133894705
cd636fee80a3058dcd3f5428d997a153,32.0,16607627,0.27414554780806033,0.44568427312238074,0.1715387253143204
644c556ebc3fc0c4345e328f8523308c,2.0,16537309,0.20494902220167951,0.19538098801078946,-0.009568034190890057
644c556ebc3fc0c4345e328f8523308c,4.0,16537309,0.20494902220167951,0.18558523372258684,-0.019363788479092675
644c556ebc3fc0c4345e328f8523308c,8.0,16537309,0.20494902220167951,0.16584281909964438,-0.039106203102035136
644c556ebc3fc0c4345e328f8523308c,16.0,16537309,0.20494902220167951,0.13005269624867666,-0.07489632595300286
644c556ebc3fc0c4345e328f8523308c,32.0,16537309,0.20494902220167951,0.09318820094716423,-0.11176082125451528
a93b3dcce91f31062dc01695f43cc8ba,2.0,16574934,0.2912441138648573,0.28568653720562115,-0.005557576659236174
a93b3dcce91f31062dc01695f43cc8ba,4.0,16574934,0.2912441138648573,0.27908454134275457,-0.012159572522102757
a93b3dcce91f31062dc01695f43cc8ba,8.0,16574934,0.2912441138648573,0.261641076156368,-0.02960303770848932
a93b3dcce91f31062dc01695f43cc8ba,16.0,16574934,0.2912441138648573,0.20392242679568845,-0.08732168706916887
a93b3dcce91f31062dc01695f43cc8ba,32.0,16574934,0.2912441138648573,0.09184883993712656,-0.19939527392773077
3faad4959dbc001b2529a158822193df,2.0,16638808,0.23549235383265177,0.23215795570905068,-0.00333439812360109
3faad4959dbc001b2529a158822193df,4.0,16638808,0.23549235383265177,0.22873272170818995,-0.006759632124461817
3faad4959dbc001b2529a158822193df,8.0,16638808,0.23549235383265177,0.2216732921242291,-0.013819061708422675
3faad4959dbc001b2529a158822193df,16.0,16638808,0.23549235383265177,0.20669365419491817,-0.0287986996377336
3faad4959dbc001b2529a158822193df,32.0,16638808,0.23549235383265177,0.17398221811321837,-0.061510135719433395
ed9a38a9f1dfa898e536cd91f13d98b1,2.0,16414870,0.16825065496096683,0.10604534233134122,-0.062205312629625614
ed9a38a9f1dfa898e536cd91f13d98b1,4.0,16414870,0.16825065496096683,0.06309845658382475,-0.10515219837714208
ed9a38a9f1dfa898e536cd91f13d98b1,8.0,16414870,0.16825065496096683,0.033975157220984833,-0.13427549773998199
ed9a38a9f1dfa898e536cd91f13d98b1,16.0,16414870,0.16825065496096683,0.03254133968343228,-0.13570931527753455
ed9a38a9f1dfa898e536cd91f13d98b1,32.0,16414870,0.16825065496096683,0.06142839921833073,-0.1068222557426361
e4fe4288bba2a29f9ad2eadbce43cf80,2.0,13248274,0.1761649875308692,0.13627363811452867,-0.03989134941634054
e4fe4288bba2a29f9ad2eadbce43cf80,4.0,13248274,0.1761649875308692,0.11713581256895712,-0.05902917496191208
e4fe4288bba2a29f9ad2eadbce43cf80,8.0,13248274,0.1761649875308692,0.10683845674130601,-0.06932653078956319
e4fe4288bba2a29f9ad2eadbce43cf80,16.0,13248274,0.1761649875308692,0.09659473132660407,-0.07957025620426514
e4fe4288bba2a29f9ad2eadbce43cf80,32.0,13248274,0.1761649875308692,0.10509421626904218,-0.07107077126182702
fda9062ed96a20721634b82e5751c559,2.0,15942705,0.33840712233465264,0.26783044550329094,-0.0705766768313617
fda9062ed96a20721634b82e5751c559,4.0,15942705,0.33840712233465264,0.17191628496374126,-0.1664908373709114
fda9062ed96a20721634b82e5751c559,8.0,15942705,0.33840712233465264,0.04254516005538628,-0.29586196227926637
fda9062ed96a20721634b82e5751c559,16.0,15942705,0.33840712233465264,0.01579900641646036,-0.3226081159181923
fda9062ed96a20721634b82e5751c559,32.0,15942705,0.33840712233465264,0.051920296060545615,-0.28648682627410704
